Community Area,Year,Month,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
63,2024,11,1.0,22.0,38.0,7.0,0.0,25.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,28.0,1.0,1.0,37.0,7.0
63,2024,12,0.0,13.0,41.0,5.0,2.0,19.0,1.0,2.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,1.0,11.0,0.0,0.0,27.0,9.0
63,2025,1,1.0,13.0,30.0,9.0,0.0,10.0,2.0,2.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,21.0,3.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,8.0,2.0,0.0,32.0,8.0
63,2025,2,0.0,10.0,23.0,4.0,0.0,14.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,6.0,1.0,1.0,32.0,11.0
63,2025,3,0.0,14.0,36.0,1.0,0.0,17.0,1.0,3.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,4.0,0.0,0.0,39.0,8.0
63,2025,4,0.0,3.0,12.0,3.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,22.0,2.0
63,2025,5,1.0,15.0,31.0,8.0,0.0,20.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,55.0,10.0
63,2025,6,0.0,36.0,86.0,3.0,0.0,32.0,0.0,3.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,9.0,3.0,0.0,75.0,1.0
63,2025,7,0.0,27.0,37.0,6.0,0.0,19.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,2.0,4.0,3.0,0.0,69.0,13.0
63,2025,8,1.0,18.0,31.0,3.0,0.0,16.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,3.0,3.0,0.0,51.0,4.0
63,2025,9,0.0,10.0,27.0,13.0,0.0,21.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,7.0
63,2025,10,0.0,29.0,40.0,8.0,0.0,18.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,7.0
63,2025,11,2.0,14.0,34.0,9.0,0.0,16.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,6.0,2.0,1.0,61.0,3.0
63,2025,12,0.0,11.0,36.0,9.0,0.0,15.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,6.0,1.0,0.0,40.0,1.0
63,2026,1,2.0,9.0,31.0,5.0,0.0,17.0,2.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,48.0,3.0
63,2026,2,1.0,14.0,25.0,1.0,0.0,16.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,5.0,1.0,0.0,96.0,2.0
63,2026,3,0.0,24.0,34.0,8.0,0.0,16.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,8.0,4.0,0.0,95.0,6.0
63,2026,4,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
64,2024,1,0.0,4.0,12.0,1.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,1.0
64,2024,2,1.0,7.0,9.0,3.0,0.0,8.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0
64,2024,3,0.0,10.0,21.0,2.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,4.0
64,2024,4,1.0,11.0,13.0,3.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,3.0
64,2024,5,0.0,12.0,24.0,10.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0
64,2024,6,1.0,11.0,19.0,3.0,0.0,22.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,3.0,21.0,1.0
64,2024,7,0.0,6.0,13.0,6.0,1.0,14.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0
64,2024,8,1.0,12.0,12.0,3.0,0.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0
64,2024,9,0.0,13.0,23.0,3.0,0.0,11.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0
64,2024,10,1.0,12.0,18.0,4.0,0.0,10.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0
64,2024,11,0.0,7.0,16.0,5.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0
64,2024,12,0.0,4.0,19.0,3.0,0.0,8.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0
64,2025,1,0.0,9.0,25.0,3.0,1.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,2.0,0.0,1.0,19.0,0.0
64,2025,2,0.0,5.0,10.0,3.0,0.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
64,2025,3,0.0,9.0,12.0,2.0,0.0,7.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0
64,2025,4,0.0,2.0,8.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
64,2025,5,0.0,8.0,11.0,5.0,0.0,6.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
64,2025,6,2.0,13.0,32.0,8.0,0.0,19.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0
64,2025,7,0.0,14.0,24.0,7.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0
64,2025,8,0.0,10.0,15.0,3.0,0.0,8.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0
64,2025,9,0.0,8.0,21.0,2.0,0.0,10.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0
64,2025,10,0.0,8.0,12.0,5.0,0.0,21.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,2.0
64,2025,11,0.0,8.0,12.0,3.0,0.0,7.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,12.0,1.0
64,2025,12,1.0,5.0,12.0,5.0,0.0,10.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
64,2026,1,0.0,7.0,12.0,0.0,0.0,7.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
64,2026,2,0.0,5.0,9.0,7.0,0.0,8.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0,3.0,18.0,1.0
64,2026,3,0.0,10.0,11.0,2.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,17.0,0.0
64,2026,4,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
65,2024,1,0.0,6.0,24.0,3.0,0.0,24.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,1.0,4.0,1.0,0.0,23.0,1.0
65,2024,2,0.0,6.0,30.0,6.0,0.0,17.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,35.0,2.0
65,2024,3,0.0,14.0,30.0,3.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,33.0,5.0
65,2024,4,0.0,8.0,20.0,6.0,0.0,17.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,3.0,3.0,1.0,30.0,5.0
65,2024,5,3.0,17.0,22.0,8.0,0.0,34.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0
65,2024,6,1.0,14.0,35.0,3.0,0.0,17.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,45.0,2.0
65,2024,7,1.0,12.0,23.0,7.0,0.0,22.0,2.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,5.0,2.0,0.0,58.0,3.0
65,2024,8,0.0,15.0,19.0,3.0,0.0,27.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,5.0,0.0,0.0,40.0,8.0
65,2024,9,0.0,19.0,22.0,10.0,0.0,16.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,3.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,1.0,3.0,0.0,0.0,47.0,7.0
65,2024,10,0.0,12.0,23.0,5.0,0.0,16.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,2.0,5.0,5.0,1.0,45.0,3.0
65,2024,11,1.0,12.0,21.0,7.0,0.0,18.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,42.0,4.0
65,2024,12,0.0,13.0,34.0,10.0,0.0,17.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0,0.0,0.0,39.0,3.0
65,2025,1,0.0,12.0,22.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,4.0,1.0,0.0,39.0,6.0
65,2025,2,0.0,8.0,15.0,5.0,0.0,17.0,1.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,41.0,1.0
65,2025,3,0.0,11.0,14.0,9.0,1.0,12.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,1.0,39.0,3.0
65,2025,4,1.0,4.0,8.0,4.0,1.0,9.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
65,2025,5,0.0,13.0,28.0,3.0,0.0,7.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,2.0,1.0,1.0,0.0,48.0,2.0
65,2025,6,0.0,23.0,49.0,11.0,0.0,25.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,1.0,0.0,54.0,2.0
65,2025,7,0.0,10.0,26.0,6.0,0.0,20.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,4.0,1.0,1.0,36.0,6.0
65,2025,8,0.0,10.0,20.0,6.0,0.0,16.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,42.0,4.0
65,2025,9,0.0,23.0,29.0,4.0,0.0,11.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,30.0,2.0
65,2025,10,0.0,11.0,21.0,9.0,0.0,8.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,47.0,1.0
65,2025,11,1.0,11.0,25.0,0.0,0.0,10.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,33.0,2.0
65,2025,12,0.0,13.0,23.0,4.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,2.0
65,2026,1,0.0,6.0,28.0,3.0,0.0,16.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,1.0
65,2026,2,0.0,17.0,16.0,9.0,0.0,11.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,48.0,4.0
65,2026,3,0.0,14.0,24.0,10.0,0.0,16.0,1.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,44.0,2.0
65,2026,4,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
66,2024,1,1.0,36.0,84.0,5.0,0.0,45.0,2.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,12.0,0.0,0.0,5.0,0.0,41.0,0.0,0.0,1.0,27.0,1.0,0.0,47.0,13.0
66,2024,2,3.0,43.0,82.0,9.0,0.0,57.0,1.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,58.0,8.0,0.0,1.0,5.0,0.0,55.0,0.0,0.0,0.0,12.0,4.0,1.0,45.0,19.0
66,2024,3,3.0,36.0,75.0,7.0,1.0,55.0,2.0,8.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,23.0,0.0,0.0,4.0,0.0,45.0,0.0,0.0,4.0,10.0,3.0,1.0,77.0,23.0
66,2024,4,1.0,55.0,93.0,7.0,0.0,43.0,1.0,5.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,21.0,0.0,0.0,7.0,0.0,50.0,0.0,0.0,0.0,14.0,3.0,0.0,62.0,21.0
66,2024,5,4.0,61.0,105.0,12.0,1.0,47.0,3.0,6.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,39.0,19.0,0.0,0.0,4.0,0.0,46.0,0.0,1.0,1.0,20.0,3.0,0.0,50.0,16.0
66,2024,6,1.0,61.0,108.0,13.0,0.0,49.0,2.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10.0,0.0,0.0,3.0,0.0,37.0,0.0,0.0,4.0,9.0,2.0,1.0,65.0,24.0
66,2024,7,2.0,66.0,106.0,16.0,1.0,58.0,4.0,6.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,32.0,22.0,0.0,0.0,5.0,0.0,41.0,0.0,0.0,1.0,16.0,5.0,3.0,64.0,27.0
66,2024,8,0.0,56.0,98.0,12.0,0.0,57.0,4.0,10.0,30.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,41.0,13.0,0.0,0.0,3.0,0.0,43.0,0.0,0.0,2.0,19.0,4.0,0.0,69.0,24.0
66,2024,9,2.0,56.0,100.0,16.0,0.0,60.0,2.0,7.0,26.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,6.0,0.0,49.0,0.0,0.0,2.0,14.0,2.0,2.0,77.0,17.0
66,2024,10,1.0,66.0,103.0,15.0,0.0,71.0,3.0,5.0,18.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,29.0,13.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,2.0,14.0,0.0,0.0,74.0,18.0
66,2024,11,0.0,46.0,67.0,4.0,0.0,41.0,4.0,7.0,21.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,23.0,13.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,22.0,5.0,0.0,63.0,19.0
66,2024,12,2.0,43.0,83.0,7.0,0.0,36.0,2.0,7.0,19.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,28.0,15.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,19.0,1.0,6.0,62.0,11.0
66,2025,1,1.0,38.0,84.0,15.0,0.0,40.0,2.0,6.0,23.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,3.0,0.0,56.0,0.0,0.0,1.0,15.0,3.0,2.0,66.0,16.0
66,2025,2,1.0,34.0,58.0,11.0,2.0,31.0,1.0,4.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,22.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,15.0,2.0,0.0,54.0,17.0
66,2025,3,0.0,44.0,65.0,18.0,0.0,49.0,2.0,6.0,13.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,20.0,12.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,8.0,4.0,1.0,76.0,16.0
66,2025,4,3.0,13.0,31.0,5.0,0.0,18.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,3.0,4.0,0.0,33.0,6.0
66,2025,5,1.0,48.0,81.0,11.0,0.0,48.0,8.0,8.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,2.0,0.0,48.0,0.0,0.0,1.0,14.0,1.0,2.0,72.0,15.0
66,2025,6,2.0,93.0,160.0,16.0,0.0,99.0,11.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,20.0,0.0,2.0,1.0,0.0,67.0,0.0,0.0,0.0,20.0,7.0,1.0,112.0,18.0
66,2025,7,3.0,55.0,110.0,15.0,0.0,44.0,6.0,10.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,0.0,0.0,6.0,0.0,39.0,0.0,0.0,3.0,11.0,5.0,1.0,66.0,26.0
66,2025,8,0.0,38.0,82.0,8.0,0.0,44.0,6.0,10.0,20.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,26.0,18.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,17.0,0.0,2.0,48.0,10.0
66,2025,9,1.0,27.0,82.0,10.0,2.0,36.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,5.0,3.0,0.0,51.0,11.0
66,2025,10,0.0,58.0,88.0,15.0,0.0,69.0,4.0,6.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,30.0,19.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,1.0,5.0,2.0,0.0,63.0,11.0
66,2025,11,0.0,50.0,102.0,10.0,0.0,38.0,6.0,9.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,8.0,3.0,2.0,43.0,10.0
66,2025,12,4.0,37.0,76.0,13.0,0.0,53.0,2.0,7.0,18.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,30.0,14.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,2.0,2.0,3.0,1.0,47.0,11.0
66,2026,1,1.0,37.0,63.0,10.0,1.0,42.0,5.0,10.0,36.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,10.0,2.0,0.0,59.0,16.0
66,2026,2,1.0,33.0,107.0,19.0,1.0,38.0,4.0,8.0,37.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,29.0,31.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,0.0,8.0,0.0,2.0,56.0,10.0
66,2026,3,2.0,40.0,80.0,12.0,0.0,54.0,3.0,10.0,14.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,31.0,17.0,0.0,0.0,5.0,0.0,44.0,0.0,0.0,2.0,10.0,2.0,2.0,53.0,12.0
66,2026,4,0.0,6.0,17.0,1.0,0.0,9.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
67,2024,1,1.0,29.0,62.0,8.0,1.0,46.0,2.0,1.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,31.0,18.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,21.0,1.0,0.0,33.0,27.0
