Community Area,Year,Month,AGGRAVATED ASSAULT FIREARM,AGGRAVATED ASSAULT NO FIREARM,ALL OTHER OFFENSES,ARSON,BURGLARY NON-RESIDENTIAL,BURGLARY RESIDENTIAL,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,EMBEZZLEMENT,FORGERY AND COUNTERFEITING,FRAUD,GAMBLING VIOLATIONS,HOMICIDE - CRIMINAL,HOMICIDE - JUSTIFIABLE,LIQUOR LAW VIOLATIONS,MOTOR VEHICLE THEFT,NARCOTIC / DRUG LAW VIOLATIONS,OFFENSES AGAINST FAMILY AND CHILDREN,OTHER ASSAULTS,OTHER SEX OFFENSES (NOT COMMERCIALIZED),PROSTITUTION AND COMMERCIALIZED VICE,PUBLIC DRUNKENNESS,RAPE,RECEIVING STOLEN PROPERTY,ROBBERY FIREARM,ROBBERY NO FIREARM,THEFT FROM VEHICLE,THEFTS,VAGRANCY/LOITERING,VANDALISM/CRIMINAL MISCHIEF,WEAPON VIOLATIONS
16,2025,1,10.0,15.0,43.0,2.0,3.0,10.0,4.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,32.0,2.0,1.0,72.0,5.0,0.0,1.0,3.0,2.0,1.0,9.0,23.0,78.0,0.0,24.0,14.0
16,2025,2,5.0,11.0,33.0,3.0,0.0,7.0,4.0,2.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0,60.0,1.0,3.0,0.0,0.0,1.0,6.0,10.0,15.0,67.0,0.0,40.0,8.0
16,2025,3,4.0,19.0,54.0,1.0,3.0,8.0,5.0,3.0,0.0,0.0,8.0,0.0,3.0,0.0,2.0,19.0,2.0,0.0,70.0,3.0,6.0,0.0,1.0,3.0,2.0,4.0,13.0,56.0,0.0,25.0,6.0
16,2025,4,7.0,14.0,49.0,3.0,2.0,9.0,3.0,3.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,24.0,6.0,1.0,68.0,2.0,8.0,0.0,2.0,2.0,3.0,5.0,17.0,61.0,0.0,44.0,12.0
16,2025,5,11.0,22.0,32.0,2.0,3.0,10.0,8.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,38.0,4.0,0.0,84.0,7.0,1.0,0.0,3.0,3.0,3.0,6.0,22.0,68.0,0.0,32.0,4.0
16,2025,6,14.0,22.0,33.0,3.0,2.0,9.0,0.0,2.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,36.0,4.0,2.0,80.0,0.0,3.0,0.0,3.0,3.0,1.0,5.0,33.0,85.0,0.0,38.0,7.0
16,2025,7,10.0,24.0,55.0,1.0,2.0,14.0,10.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,33.0,6.0,1.0,92.0,1.0,0.0,0.0,2.0,2.0,1.0,7.0,31.0,64.0,0.0,47.0,10.0
16,2025,8,4.0,17.0,59.0,7.0,4.0,23.0,4.0,5.0,0.0,1.0,26.0,0.0,1.0,0.0,0.0,28.0,2.0,0.0,91.0,3.0,0.0,1.0,5.0,6.0,1.0,5.0,22.0,69.0,0.0,41.0,4.0
16,2025,9,12.0,33.0,77.0,2.0,1.0,15.0,6.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,4.0,1.0,105.0,1.0,3.0,0.0,2.0,2.0,1.0,11.0,28.0,69.0,0.0,43.0,7.0
16,2025,10,9.0,22.0,38.0,3.0,5.0,17.0,5.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,116.0,2.0,11.0,0.0,2.0,4.0,2.0,3.0,22.0,107.0,0.0,39.0,7.0
16,2025,11,12.0,23.0,28.0,3.0,2.0,15.0,7.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,97.0,1.0,3.0,0.0,1.0,1.0,4.0,5.0,20.0,92.0,0.0,39.0,7.0
16,2025,12,8.0,14.0,38.0,0.0,2.0,14.0,4.0,2.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,22.0,2.0,0.0,98.0,0.0,0.0,0.0,2.0,5.0,2.0,10.0,25.0,80.0,0.0,42.0,4.0
16,2026,1,5.0,20.0,36.0,1.0,5.0,10.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,84.0,0.0,3.0,0.0,4.0,1.0,1.0,12.0,23.0,63.0,0.0,35.0,4.0
16,2026,2,4.0,12.0,27.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,96.0,2.0,0.0,1.0,2.0,1.0,6.0,8.0,15.0,63.0,0.0,24.0,3.0
16,2026,3,4.0,24.0,49.0,0.0,4.0,10.0,10.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,116.0,1.0,0.0,1.0,2.0,6.0,2.0,5.0,43.0,87.0,0.0,54.0,9.0
16,2026,4,8.0,22.0,48.0,1.0,6.0,14.0,2.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,40.0,5.0,0.0,88.0,1.0,6.0,1.0,3.0,2.0,4.0,10.0,37.0,73.0,0.0,44.0,4.0
17,2024,1,3.0,4.0,33.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,13.0,73.0,0.0,27.0,2.0
17,2024,2,5.0,11.0,19.0,1.0,1.0,11.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,33.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,15.0,93.0,0.0,26.0,3.0
17,2024,3,3.0,9.0,21.0,1.0,3.0,9.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.0,103.0,0.0,19.0,4.0
17,2024,4,2.0,8.0,48.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,22.0,4.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,108.0,0.0,18.0,5.0
17,2024,5,4.0,5.0,149.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,17.0,0.0,2.0,0.0,0.0,30.0,6.0,6.0,61.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,22.0,154.0,0.0,40.0,0.0
17,2024,6,3.0,13.0,35.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,130.0,0.0,27.0,7.0
17,2024,7,4.0,10.0,32.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,59.0,2.0,0.0,0.0,1.0,5.0,6.0,7.0,39.0,114.0,0.0,50.0,6.0
17,2024,8,6.0,12.0,58.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,23.0,2.0,2.0,41.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,24.0,158.0,0.0,50.0,1.0
17,2024,9,4.0,8.0,48.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,46.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,15.0,123.0,0.0,26.0,3.0
17,2024,10,5.0,10.0,22.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,96.0,0.0,35.0,2.0
17,2024,11,4.0,4.0,17.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,43.0,1.0,3.0,52.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,32.0,121.0,0.0,33.0,2.0
17,2024,12,3.0,11.0,15.0,3.0,3.0,2.0,0.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,45.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,38.0,128.0,0.0,33.0,4.0
17,2025,1,6.0,9.0,52.0,0.0,4.0,8.0,1.0,5.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,31.0,2.0,8.0,43.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,16.0,149.0,0.0,26.0,5.0
17,2025,2,5.0,7.0,38.0,3.0,3.0,5.0,0.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,25.0,1.0,5.0,37.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,20.0,80.0,0.0,19.0,2.0
17,2025,3,2.0,7.0,41.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,43.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,78.0,0.0,17.0,1.0
17,2025,4,3.0,4.0,41.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,45.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,32.0,121.0,0.0,30.0,0.0
17,2025,5,5.0,10.0,218.0,0.0,2.0,7.0,2.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,23.0,3.0,2.0,58.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,32.0,130.0,0.0,26.0,1.0
17,2025,6,4.0,7.0,83.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,0.0,31.0,0.0,3.0,37.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,27.0,109.0,0.0,41.0,1.0
17,2025,7,1.0,9.0,42.0,1.0,7.0,7.0,3.0,1.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,26.0,1.0,3.0,63.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,30.0,139.0,0.0,38.0,5.0
17,2025,8,1.0,5.0,67.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,48.0,4.0,0.0,0.0,2.0,1.0,1.0,6.0,33.0,159.0,1.0,33.0,4.0
17,2025,9,1.0,12.0,69.0,1.0,4.0,8.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,30.0,1.0,5.0,71.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,40.0,155.0,0.0,40.0,0.0
17,2025,10,3.0,11.0,69.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,49.0,3.0,0.0,0.0,3.0,2.0,4.0,5.0,28.0,171.0,0.0,27.0,3.0
17,2025,11,4.0,8.0,47.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,31.0,0.0,4.0,54.0,3.0,0.0,0.0,3.0,4.0,0.0,4.0,39.0,139.0,0.0,31.0,2.0
17,2025,12,2.0,3.0,39.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,47.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,44.0,156.0,0.0,30.0,3.0
17,2026,1,1.0,11.0,22.0,1.0,0.0,6.0,0.0,2.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,38.0,149.0,0.0,32.0,2.0
17,2026,2,2.0,9.0,19.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,49.0,1.0,0.0,0.0,2.0,3.0,0.0,10.0,18.0,117.0,0.0,16.0,3.0
17,2026,3,3.0,9.0,39.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,60.0,0.0,0.0,0.0,2.0,3.0,0.0,7.0,22.0,179.0,0.0,26.0,3.0
17,2026,4,3.0,10.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,57.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,16.0,192.0,0.0,34.0,2.0
18,2024,1,7.0,26.0,64.0,4.0,4.0,11.0,1.0,4.0,2.0,0.0,29.0,0.0,1.0,0.0,0.0,50.0,11.0,1.0,88.0,3.0,1.0,0.0,2.0,7.0,9.0,10.0,39.0,149.0,0.0,70.0,16.0
18,2024,2,12.0,19.0,82.0,5.0,2.0,10.0,5.0,5.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,61.0,7.0,1.0,89.0,3.0,0.0,0.0,0.0,5.0,7.0,7.0,24.0,145.0,0.0,66.0,15.0
18,2024,3,17.0,24.0,40.0,2.0,5.0,14.0,0.0,3.0,3.0,0.0,27.0,0.0,1.0,0.0,0.0,42.0,3.0,0.0,103.0,4.0,0.0,0.0,2.0,7.0,5.0,5.0,41.0,113.0,0.0,66.0,7.0
18,2024,4,7.0,22.0,68.0,4.0,9.0,15.0,1.0,12.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0,105.0,4.0,0.0,0.0,2.0,7.0,7.0,12.0,34.0,140.0,0.0,58.0,11.0
18,2024,5,16.0,23.0,65.0,2.0,9.0,16.0,0.0,1.0,0.0,0.0,26.0,0.0,3.0,0.0,1.0,66.0,1.0,0.0,100.0,4.0,0.0,0.0,4.0,4.0,4.0,15.0,25.0,177.0,0.0,77.0,15.0
18,2024,6,11.0,27.0,43.0,1.0,3.0,7.0,1.0,1.0,0.0,0.0,66.0,0.0,2.0,0.0,0.0,53.0,4.0,0.0,95.0,4.0,0.0,0.0,1.0,7.0,6.0,9.0,42.0,120.0,0.0,77.0,10.0
18,2024,7,16.0,32.0,84.0,1.0,4.0,14.0,2.0,4.0,0.0,0.0,49.0,0.0,2.0,0.0,0.0,33.0,1.0,0.0,95.0,5.0,0.0,1.0,1.0,1.0,10.0,11.0,20.0,136.0,0.0,50.0,15.0
18,2024,8,14.0,17.0,50.0,4.0,4.0,17.0,1.0,2.0,2.0,0.0,26.0,0.0,1.0,0.0,3.0,45.0,7.0,0.0,88.0,6.0,0.0,1.0,3.0,1.0,4.0,10.0,16.0,137.0,0.0,56.0,11.0
18,2024,9,11.0,30.0,63.0,2.0,9.0,17.0,0.0,1.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,50.0,7.0,0.0,91.0,2.0,0.0,0.0,3.0,1.0,2.0,13.0,30.0,152.0,0.0,59.0,10.0
18,2024,10,7.0,30.0,53.0,5.0,6.0,15.0,1.0,4.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,104.0,4.0,0.0,0.0,1.0,4.0,9.0,12.0,18.0,128.0,0.0,56.0,21.0
18,2024,11,13.0,33.0,45.0,4.0,14.0,12.0,1.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,58.0,2.0,0.0,75.0,7.0,0.0,0.0,3.0,4.0,4.0,5.0,24.0,126.0,0.0,62.0,7.0
18,2024,12,9.0,17.0,35.0,3.0,5.0,13.0,5.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,70.0,1.0,0.0,1.0,2.0,5.0,5.0,11.0,25.0,135.0,0.0,41.0,9.0
18,2025,1,11.0,16.0,41.0,3.0,4.0,18.0,0.0,2.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,85.0,2.0,0.0,0.0,5.0,3.0,5.0,8.0,7.0,141.0,0.0,49.0,8.0
18,2025,2,3.0,18.0,34.0,0.0,6.0,4.0,3.0,4.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,70.0,2.0,0.0,0.0,2.0,2.0,3.0,9.0,18.0,119.0,0.0,28.0,9.0
18,2025,3,9.0,18.0,38.0,1.0,6.0,8.0,1.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,80.0,1.0,0.0,0.0,5.0,1.0,7.0,6.0,16.0,109.0,0.0,35.0,11.0
18,2025,4,6.0,29.0,50.0,2.0,4.0,7.0,0.0,3.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,51.0,5.0,1.0,71.0,7.0,0.0,0.0,2.0,2.0,10.0,16.0,16.0,149.0,0.0,55.0,9.0
18,2025,5,19.0,24.0,28.0,2.0,3.0,17.0,2.0,2.0,1.0,2.0,23.0,0.0,2.0,0.0,0.0,43.0,8.0,2.0,98.0,4.0,0.0,0.0,2.0,4.0,6.0,9.0,17.0,123.0,0.0,61.0,9.0
18,2025,6,11.0,28.0,38.0,6.0,4.0,16.0,1.0,5.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,49.0,4.0,0.0,86.0,2.0,0.0,0.0,5.0,2.0,6.0,6.0,26.0,156.0,0.0,84.0,12.0
18,2025,7,10.0,29.0,47.0,0.0,15.0,15.0,5.0,0.0,0.0,0.0,189.0,0.0,2.0,0.0,0.0,56.0,0.0,2.0,105.0,2.0,0.0,0.0,7.0,3.0,2.0,12.0,30.0,168.0,0.0,85.0,10.0
18,2025,8,12.0,18.0,42.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,65.0,3.0,0.0,93.0,3.0,0.0,0.0,6.0,4.0,7.0,8.0,28.0,126.0,0.0,61.0,8.0
18,2025,9,11.0,26.0,40.0,2.0,4.0,7.0,4.0,2.0,0.0,0.0,60.0,0.0,2.0,0.0,0.0,48.0,2.0,0.0,127.0,0.0,0.0,0.0,4.0,1.0,6.0,8.0,33.0,163.0,0.0,49.0,10.0
18,2025,10,12.0,19.0,62.0,3.0,6.0,11.0,3.0,4.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,47.0,3.0,0.0,96.0,4.0,0.0,0.0,1.0,6.0,4.0,10.0,36.0,179.0,0.0,56.0,18.0
18,2025,11,8.0,20.0,38.0,2.0,4.0,9.0,10.0,3.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,52.0,9.0,1.0,88.0,5.0,0.0,0.0,4.0,3.0,8.0,16.0,24.0,149.0,0.0,55.0,11.0
18,2025,12,6.0,12.0,48.0,2.0,1.0,9.0,3.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,74.0,2.0,0.0,0.0,2.0,3.0,1.0,7.0,22.0,126.0,0.0,43.0,7.0
18,2026,1,4.0,13.0,24.0,3.0,2.0,15.0,1.0,2.0,1.0,0.0,22.0,0.0,1.0,0.0,0.0,44.0,4.0,0.0,75.0,3.0,0.0,0.0,5.0,1.0,8.0,6.0,12.0,136.0,0.0,54.0,8.0
18,2026,2,4.0,13.0,26.0,0.0,2.0,6.0,4.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,78.0,3.0,0.0,0.0,1.0,1.0,4.0,6.0,14.0,78.0,0.0,36.0,8.0
18,2026,3,8.0,16.0,33.0,2.0,0.0,9.0,2.0,1.0,2.0,0.0,35.0,0.0,2.0,0.0,0.0,27.0,8.0,1.0,97.0,3.0,0.0,0.0,5.0,0.0,2.0,12.0,29.0,92.0,0.0,38.0,10.0
18,2026,4,11.0,20.0,33.0,0.0,9.0,15.0,1.0,1.0,2.0,0.0,33.0,0.0,2.0,0.0,1.0,48.0,8.0,1.0,105.0,1.0,0.0,0.0,7.0,3.0,3.0,2.0,16.0,97.0,0.0,57.0,12.0
19,2024,1,15.0,36.0,60.0,6.0,5.0,20.0,1.0,6.0,3.0,2.0,54.0,0.0,2.0,0.0,0.0,69.0,10.0,0.0,198.0,6.0,1.0,0.0,5.0,3.0,8.0,5.0,18.0,150.0,0.0,77.0,18.0
19,2024,2,16.0,17.0,57.0,2.0,6.0,12.0,3.0,3.0,2.0,0.0,35.0,0.0,2.0,0.0,1.0,62.0,9.0,0.0,183.0,3.0,2.0,0.0,1.0,7.0,6.0,6.0,24.0,124.0,0.0,67.0,8.0
19,2024,3,16.0,38.0,63.0,1.0,4.0,16.0,3.0,1.0,1.0,0.0,46.0,0.0,1.0,0.0,1.0,52.0,8.0,0.0,221.0,3.0,0.0,0.0,3.0,3.0,4.0,11.0,22.0,141.0,0.0,85.0,20.0
19,2024,4,22.0,34.0,64.0,3.0,3.0,18.0,2.0,2.0,2.0,1.0,50.0,0.0,3.0,0.0,0.0,46.0,7.0,0.0,216.0,6.0,0.0,0.0,8.0,3.0,7.0,14.0,17.0,212.0,0.0,80.0,25.0
19,2024,5,16.0,44.0,64.0,6.0,2.0,16.0,2.0,8.0,1.0,0.0,41.0,0.0,0.0,0.0,1.0,94.0,9.0,1.0,223.0,5.0,1.0,0.0,4.0,3.0,4.0,15.0,29.0,252.0,0.0,80.0,18.0
19,2024,6,20.0,29.0,46.0,2.0,4.0,20.0,1.0,2.0,1.0,1.0,47.0,0.0,1.0,0.0,2.0,89.0,4.0,0.0,212.0,4.0,0.0,0.0,6.0,5.0,3.0,15.0,44.0,240.0,0.0,84.0,13.0
19,2024,7,25.0,31.0,65.0,4.0,7.0,22.0,0.0,5.0,0.0,0.0,48.0,0.0,4.0,0.0,4.0,89.0,4.0,0.0,212.0,3.0,0.0,0.0,2.0,9.0,18.0,8.0,58.0,209.0,0.0,83.0,20.0
19,2024,8,22.0,32.0,57.0,4.0,5.0,19.0,0.0,1.0,2.0,0.0,43.0,0.0,4.0,0.0,0.0,90.0,8.0,0.0,237.0,4.0,0.0,0.0,1.0,12.0,5.0,12.0,30.0,182.0,0.0,86.0,24.0
19,2024,9,24.0,39.0,62.0,4.0,7.0,16.0,3.0,2.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,230.0,8.0,0.0,0.0,4.0,3.0,13.0,8.0,28.0,188.0,0.0,76.0,10.0
19,2024,10,22.0,46.0,47.0,3.0,4.0,20.0,1.0,4.0,4.0,0.0,52.0,0.0,4.0,0.0,1.0,43.0,7.0,0.0,204.0,7.0,0.0,0.0,7.0,6.0,6.0,13.0,28.0,154.0,0.0,64.0,14.0
19,2024,11,17.0,33.0,55.0,7.0,5.0,13.0,2.0,5.0,0.0,1.0,34.0,0.0,4.0,0.0,0.0,75.0,5.0,1.0,204.0,4.0,1.0,0.0,7.0,9.0,9.0,8.0,46.0,168.0,0.0,65.0,10.0
19,2024,12,15.0,17.0,48.0,1.0,3.0,22.0,2.0,2.0,3.0,0.0,39.0,0.0,4.0,0.0,0.0,50.0,3.0,0.0,209.0,6.0,0.0,0.0,2.0,4.0,4.0,8.0,38.0,219.0,0.0,74.0,8.0
19,2025,1,13.0,27.0,42.0,1.0,7.0,15.0,0.0,2.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0,45.0,3.0,0.0,190.0,0.0,0.0,0.0,1.0,1.0,10.0,5.0,23.0,206.0,0.0,75.0,17.0
19,2025,2,9.0,16.0,53.0,2.0,4.0,14.0,0.0,3.0,0.0,2.0,38.0,0.0,1.0,0.0,0.0,32.0,7.0,1.0,186.0,4.0,0.0,0.0,2.0,3.0,15.0,8.0,13.0,135.0,0.0,60.0,10.0
19,2025,3,13.0,27.0,57.0,2.0,3.0,21.0,0.0,3.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,49.0,8.0,0.0,163.0,1.0,0.0,0.0,2.0,5.0,2.0,8.0,30.0,137.0,0.0,55.0,22.0
19,2025,4,14.0,34.0,73.0,0.0,6.0,12.0,1.0,5.0,0.0,2.0,42.0,0.0,1.0,0.0,0.0,48.0,5.0,0.0,218.0,3.0,0.0,0.0,4.0,7.0,2.0,11.0,36.0,201.0,0.0,61.0,16.0
19,2025,5,10.0,26.0,58.0,1.0,3.0,18.0,5.0,5.0,2.0,0.0,21.0,0.0,5.0,0.0,0.0,63.0,3.0,1.0,241.0,4.0,3.0,0.0,6.0,6.0,4.0,14.0,36.0,186.0,0.0,83.0,19.0
19,2025,6,14.0,38.0,110.0,2.0,5.0,18.0,1.0,6.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,81.0,1.0,2.0,209.0,2.0,1.0,0.0,5.0,8.0,4.0,7.0,35.0,187.0,0.0,70.0,10.0
19,2025,7,26.0,29.0,91.0,0.0,8.0,14.0,2.0,2.0,1.0,1.0,38.0,0.0,1.0,0.0,0.0,75.0,1.0,1.0,218.0,1.0,0.0,0.0,2.0,7.0,7.0,11.0,35.0,170.0,0.0,83.0,14.0
19,2025,8,10.0,29.0,112.0,4.0,2.0,16.0,4.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,69.0,6.0,1.0,182.0,4.0,0.0,0.0,1.0,4.0,10.0,7.0,38.0,140.0,0.0,85.0,19.0
19,2025,9,17.0,27.0,108.0,2.0,4.0,15.0,5.0,3.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,75.0,5.0,0.0,204.0,3.0,0.0,0.0,1.0,8.0,4.0,9.0,48.0,191.0,0.0,81.0,17.0
19,2025,10,13.0,35.0,94.0,0.0,3.0,23.0,11.0,1.0,1.0,0.0,33.0,0.0,2.0,0.0,1.0,52.0,6.0,0.0,238.0,4.0,0.0,0.0,3.0,6.0,7.0,7.0,32.0,131.0,0.0,68.0,14.0
19,2025,11,15.0,25.0,54.0,2.0,10.0,15.0,6.0,7.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,68.0,3.0,1.0,182.0,6.0,0.0,0.0,2.0,13.0,7.0,10.0,39.0,127.0,0.0,59.0,13.0
19,2025,12,15.0,33.0,51.0,2.0,6.0,11.0,5.0,4.0,2.0,0.0,26.0,0.0,1.0,0.0,0.0,54.0,5.0,0.0,182.0,1.0,3.0,0.0,6.0,4.0,5.0,4.0,21.0,131.0,0.0,64.0,10.0
19,2026,1,14.0,16.0,67.0,4.0,6.0,15.0,2.0,3.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,189.0,3.0,0.0,0.0,3.0,7.0,7.0,8.0,23.0,106.0,0.0,61.0,14.0
19,2026,2,11.0,26.0,38.0,2.0,1.0,12.0,2.0,2.0,0.0,1.0,36.0,0.0,1.0,0.0,1.0,38.0,1.0,1.0,183.0,2.0,0.0,0.0,2.0,4.0,6.0,5.0,20.0,98.0,0.0,62.0,15.0
19,2026,3,12.0,35.0,45.0,1.0,4.0,20.0,10.0,5.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,52.0,4.0,1.0,213.0,4.0,0.0,0.0,2.0,4.0,3.0,7.0,27.0,95.0,0.0,81.0,17.0
19,2026,4,18.0,27.0,51.0,1.0,1.0,26.0,4.0,2.0,0.0,1.0,39.0,0.0,1.0,0.0,1.0,71.0,5.0,2.0,217.0,2.0,0.0,0.0,1.0,5.0,2.0,5.0,29.0,104.0,0.0,80.0,21.0
22,2024,1,25.0,24.0,62.0,4.0,8.0,54.0,0.0,6.0,0.0,0.0,23.0,0.0,3.0,0.0,1.0,85.0,28.0,0.0,174.0,3.0,0.0,0.0,4.0,7.0,20.0,17.0,64.0,155.0,0.0,92.0,13.0
22,2024,2,26.0,26.0,103.0,7.0,5.0,38.0,3.0,5.0,0.0,2.0,31.0,0.0,3.0,0.0,1.0,70.0,32.0,0.0,199.0,5.0,0.0,0.0,1.0,3.0,18.0,16.0,69.0,173.0,0.0,115.0,30.0
22,2024,3,23.0,42.0,87.0,3.0,4.0,60.0,4.0,11.0,0.0,0.0,38.0,0.0,2.0,0.0,1.0,65.0,18.0,0.0,218.0,6.0,0.0,0.0,1.0,3.0,11.0,14.0,51.0,179.0,0.0,98.0,21.0
