Community Area,Year,Month,(NULL),ADMINISTRATIVE CODE,ALCOHOLIC BEVERAGE CONTROL LAW,ANTICIPATORY OFFENSES,ARSON,ASSAULT 3 & RELATED OFFENSES,BURGLAR'S TOOLS,BURGLARY,CANNABIS RELATED OFFENSES,CHILD ABANDONMENT/NON SUPPORT 1,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL TRESPASS,DANGEROUS DRUGS,DANGEROUS WEAPONS,DISORDERLY CONDUCT,DISRUPTION OF A RELIGIOUS SERV,ESCAPE 3,FELONY ASSAULT,FORGERY,FORTUNE TELLING,FRAUDS,FRAUDULENT ACCOSTING,GAMBLING,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,HARRASSMENT 2,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",HOMICIDE-NEGLIGENT-VEHICLE,INTOXICATED & IMPAIRED DRIVING,INTOXICATED/IMPAIRED DRIVING,JOSTLING,KIDNAPPING & RELATED OFFENSES,LOITERING,"LOITERING/GAMBLING (CARDS, DIC",MISCELLANEOUS PENAL LAW,MURDER & NON-NEGL. MANSLAUGHTER,NEW YORK CITY HEALTH CODE,OFF. AGNST PUB ORD SENSBLTY &,OFFENSES AGAINST PUBLIC ADMINI,OFFENSES AGAINST PUBLIC SAFETY,OFFENSES AGAINST THE PERSON,OFFENSES INVOLVING FRAUD,OFFENSES RELATED TO CHILDREN,OTHER OFFENSES RELATED TO THEFT,OTHER STATE LAWS,OTHER STATE LAWS (NON PENAL LAW),PETIT LARCENY,PETIT LARCENY OF MOTOR VEHICLE,POSSESSION OF STOLEN PROPERTY,PROSTITUTION & RELATED OFFENSES,RAPE,ROBBERY,SEX CRIMES,THEFT-FRAUD,UNAUTHORIZED USE OF A VEHICLE,UNLAWFUL POSS. WEAP. ON SCHOOL,VEHICLE AND TRAFFIC LAWS
122,2024,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
122,2024,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
122,2024,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2024,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2024,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
122,2024,10,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
122,2024,11,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
122,2024,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0
122,2025,1,0.0,0.0,0.0,0.0,0.0,39.0,0.0,15.0,0.0,0.0,27.0,4.0,11.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,5.0,0.0,0.0,28.0,5.0,86.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,16.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,90.0,1.0,2.0,1.0,0.0,5.0,6.0,1.0,5.0,0.0,24.0
122,2025,2,0.0,1.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,27.0,4.0,2.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,23.0,3.0,65.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,21.0,8.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,80.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,20.0
122,2025,3,0.0,0.0,0.0,0.0,0.0,28.0,1.0,7.0,0.0,1.0,30.0,4.0,7.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,39.0,1.0,104.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,6.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,78.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,2.0,0.0,19.0
122,2025,4,0.0,0.0,0.0,0.0,0.0,42.0,0.0,8.0,0.0,0.0,35.0,2.0,5.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,25.0,7.0,76.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,23.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,90.0,0.0,2.0,0.0,1.0,4.0,8.0,4.0,1.0,0.0,23.0
122,2025,5,0.0,2.0,0.0,0.0,0.0,44.0,0.0,6.0,0.0,0.0,37.0,3.0,12.0,1.0,0.0,0.0,0.0,27.0,1.0,0.0,2.0,0.0,0.0,32.0,3.0,102.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,20.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,76.0,0.0,0.0,0.0,3.0,5.0,4.0,8.0,2.0,0.0,14.0
122,2025,6,0.0,0.0,0.0,0.0,0.0,53.0,0.0,9.0,0.0,0.0,39.0,9.0,7.0,5.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,0.0,34.0,8.0,97.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,18.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,88.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,15.0
122,2025,7,0.0,0.0,0.0,0.0,0.0,36.0,0.0,8.0,0.0,0.0,42.0,6.0,6.0,3.0,0.0,0.0,0.0,18.0,3.0,0.0,2.0,0.0,0.0,26.0,1.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,101.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,0.0,13.0
122,2025,8,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,37.0,3.0,4.0,2.0,0.0,1.0,0.0,11.0,2.0,0.0,6.0,0.0,0.0,40.0,7.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,30.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,75.0,0.0,2.0,1.0,2.0,5.0,3.0,5.0,2.0,0.0,6.0
122,2025,9,0.0,1.0,0.0,0.0,1.0,43.0,1.0,7.0,0.0,0.0,33.0,3.0,4.0,3.0,0.0,0.0,0.0,26.0,2.0,0.0,6.0,0.0,0.0,39.0,3.0,105.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,3.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,75.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,10.0
122,2025,10,0.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,28.0,3.0,4.0,3.0,0.0,0.0,0.0,23.0,3.0,0.0,5.0,0.0,0.0,32.0,7.0,99.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,93.0,1.0,1.0,0.0,3.0,3.0,7.0,2.0,3.0,0.0,15.0
122,2025,11,0.0,0.0,0.0,0.0,1.0,23.0,0.0,7.0,0.0,0.0,39.0,2.0,9.0,2.0,0.0,0.0,0.0,24.0,2.0,0.0,2.0,0.0,0.0,36.0,7.0,106.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,65.0,0.0,1.0,0.0,1.0,6.0,3.0,1.0,2.0,0.0,16.0
122,2025,12,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,13.0,2.0,7.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,48.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,21.0
123,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,2024,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,2024,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2024,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2024,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2024,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,2024,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
123,2025,1,0.0,0.0,0.0,0.0,1.0,21.0,0.0,8.0,0.0,0.0,20.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,18.0,3.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,5.0,0.0,5.0
123,2025,2,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,0.0,7.0
123,2025,3,0.0,0.0,0.0,0.0,1.0,24.0,0.0,4.0,0.0,0.0,16.0,5.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,52.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,3.0,0.0,8.0
123,2025,4,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,0.0,28.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,26.0,1.0,49.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,6.0
123,2025,5,0.0,1.0,0.0,0.0,1.0,24.0,0.0,4.0,0.0,0.0,33.0,6.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,22.0,4.0,71.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,2.0,0.0,13.0
123,2025,6,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,0.0,23.0,3.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,19.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,8.0,0.0,9.0
123,2025,7,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,26.0,3.0,46.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,7.0
123,2025,8,0.0,0.0,0.0,0.0,1.0,25.0,0.0,2.0,0.0,0.0,31.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,35.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,4.0,0.0,5.0
123,2025,9,0.0,1.0,0.0,0.0,2.0,22.0,0.0,3.0,0.0,0.0,27.0,10.0,5.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,26.0,2.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,11.0
123,2025,10,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,8.0
123,2025,11,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,21.0,5.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,19.0,3.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,3.0
123,2025,12,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,0.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,20.0,4.0,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,6.0
13,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13,2024,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
13,2024,11,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
13,2024,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2025,1,0.0,3.0,0.0,0.0,0.0,57.0,1.0,64.0,1.0,0.0,37.0,3.0,6.0,5.0,0.0,0.0,0.0,9.0,7.0,0.0,4.0,0.0,0.0,93.0,3.0,74.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,14.0,8.0,0.0,2.0,1.0,0.0,39.0,2.0,0.0,231.0,0.0,0.0,0.0,0.0,12.0,6.0,5.0,0.0,0.0,4.0
13,2025,2,0.0,7.0,0.0,0.0,2.0,49.0,4.0,21.0,0.0,0.0,32.0,3.0,7.0,5.0,0.0,0.0,0.0,19.0,4.0,0.0,5.0,0.0,0.0,70.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,11.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0,214.0,0.0,5.0,2.0,0.0,12.0,6.0,2.0,0.0,0.0,6.0
13,2025,3,0.0,1.0,0.0,0.0,0.0,74.0,0.0,28.0,0.0,0.0,48.0,5.0,13.0,5.0,0.0,0.0,1.0,29.0,4.0,0.0,4.0,0.0,0.0,95.0,2.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,19.0,8.0,0.0,2.0,2.0,0.0,45.0,1.0,0.0,237.0,0.0,2.0,0.0,2.0,12.0,10.0,3.0,0.0,0.0,14.0
